id,name,host_id,host_is_superhost,neighbourhood_cleansed,property_type,amenities,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,amenities_list
1276268438569926325,"Stylish Leblon Studio: Parking, Pool View, and Gym",21365765,False,Leblon,Entire rental unit,"[""Clothing storage: closet"", ""Coffee maker: drip coffee maker"", ""Dedicated workspace"", ""Oven"", ""TV"", ""Body soap"", ""Bed linens"", ""Shampoo"", ""Dining table"", ""Washer"", ""Outdoor dining area"", ""Shared gym in building"", ""Electric stove"", ""Laundromat nearby"", ""Hair dryer"", ""Outdoor shower"", ""Hangers"", ""First aid kit"", ""Wine glasses"", ""Room-darkening shades"", ""Refrigerator"", ""Paid crib - available upon request"", ""Freezer"", ""Pool view"", ""Fire extinguisher"", ""Kitchen"", ""Single level home"", ""Hot water kettle"", ""Long term stays allowed"", ""Iron"", ""Pool"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Microwave"", ""Sun loungers"", ""Exercise equipment"", ""Cleaning products"", ""Extra pillows and blankets"", ""Outdoor furniture"", ""Free parking on premises"", ""Elevator"", ""Air conditioning""]",460.0,4.5,5.0,5.0,3.0,5.0,3.5,3.0,"['Clothing storage: closet', 'Coffee maker: drip coffee maker', 'Dedicated workspace', 'Oven', 'TV', 'Body soap', 'Bed linens', 'Shampoo', 'Dining table', 'Washer', 'Outdoor dining area', 'Shared gym in building', 'Electric stove', 'Laundromat nearby', 'Hair dryer', 'Outdoor shower', 'Hangers', 'First aid kit', 'Wine glasses', 'Room-darkening shades', 'Refrigerator', 'Paid crib - available upon request', 'Freezer', 'Pool view', 'Fire extinguisher', 'Kitchen', 'Single level home', 'Hot water kettle', 'Long term stays allowed', 'Iron', 'Pool', 'Free dryer – In unit', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Microwave', 'Sun loungers', 'Exercise equipment', 'Cleaning products', 'Extra pillows and blankets', 'Outdoor furniture', 'Free parking on premises', 'Elevator', 'Air conditioning']"
1274149668631695098,"Leblon, 2 quartos: para lazer/ 500mb",27712600,False,Leblon,Entire rental unit,"[""Dedicated workspace"", ""Oven"", ""TV"", ""Building staff"", ""Clothing storage: dresser"", ""Bed linens"", ""Dining table"", ""Other gas stove"", ""Washer"", ""Free residential garage on premises \u2013 1 space"", ""Laundromat nearby"", ""Hot water"", ""Hair dryer"", ""Wine glasses"", ""Room-darkening shades"", ""Refrigerator"", ""Exterior security cameras on property"", ""Freezer"", ""Ceiling fan"", ""Kitchen"", ""Hot water kettle"", ""Iron"", ""Drying rack for clothing"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Toaster"", ""Microwave"", ""Portable fans"", ""Cleaning products"", ""Extra pillows and blankets"", ""Elevator"", ""Beach access \u2013 Beachfront"", ""Self check-in"", ""Air conditioning""]",,4.64,4.79,5.0,5.0,4.93,4.86,4.57,"['Dedicated workspace', 'Oven', 'TV', 'Building staff', 'Clothing storage: dresser', 'Bed linens', 'Dining table', 'Other gas stove', 'Washer', 'Free residential garage on premises – 1 space', 'Laundromat nearby', 'Hot water', 'Hair dryer', 'Wine glasses', 'Room-darkening shades', 'Refrigerator', 'Exterior security cameras on property', 'Freezer', 'Ceiling fan', 'Kitchen', 'Hot water kettle', 'Iron', 'Drying rack for clothing', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Toaster', 'Microwave', 'Portable fans', 'Cleaning products', 'Extra pillows and blankets', 'Elevator', 'Beach access – Beachfront', 'Self check-in', 'Air conditioning']"
1279150150463659096,"Leblon melhor área, praia perto",8739662,False,Leblon,Entire rental unit,"[""Clothing storage: closet"", ""Other stainless steel gas stove"", ""Dedicated workspace"", ""Smart lock"", ""TV"", ""Fast wifi \u2013 99 Mbps"", ""Bed linens"", ""Dining table"", ""Paid street parking off premises"", ""Laundromat nearby"", ""Hot water"", ""Hair dryer"", ""Cleaning available during stay"", ""Wine glasses"", ""Room-darkening shades"", ""Refrigerator"", ""Freezer"", ""Kitchen"", ""Long term stays allowed"", ""Iron"", ""Single oven"", ""Dishes and silverware"", ""Cooking basics"", ""Toaster"", ""Microwave"", ""Extra pillows and blankets"", ""Elevator"", ""Beach access \u2013 Beachfront"", ""Self check-in"", ""Air conditioning""]",,4.71,4.71,4.93,4.93,4.93,5.0,4.71,"['Clothing storage: closet', 'Other stainless steel gas stove', 'Dedicated workspace', 'Smart lock', 'TV', 'Fast wifi – 99 Mbps', 'Bed linens', 'Dining table', 'Paid street parking off premises', 'Laundromat nearby', 'Hot water', 'Hair dryer', 'Cleaning available during stay', 'Wine glasses', 'Room-darkening shades', 'Refrigerator', 'Freezer', 'Kitchen', 'Long term stays allowed', 'Iron', 'Single oven', 'Dishes and silverware', 'Cooking basics', 'Toaster', 'Microwave', 'Extra pillows and blankets', 'Elevator', 'Beach access – Beachfront', 'Self check-in', 'Air conditioning']"
1277834499742174841,Estação Leblon,126137591,False,Leblon,Entire rental unit,"[""Dedicated workspace"", ""TV"", ""Hair dryer"", ""Kitchen"", ""Washer"", ""Air conditioning"", ""Wifi""]",,5.0,5.0,4.67,5.0,4.67,5.0,4.67,"['Dedicated workspace', 'TV', 'Hair dryer', 'Kitchen', 'Washer', 'Air conditioning', 'Wifi']"
1278456542227455201,Estúdio no melhor do Leblon,234705142,True,Leblon,Entire rental unit,"[""Oven"", ""TV with standard cable"", ""Body soap"", ""Bed linens"", ""Clothing storage"", ""Shampoo"", ""Hot water"", ""Hangers"", ""Wine glasses"", ""Refrigerator"", ""Kitchen"", ""Long term stays allowed"", ""Iron"", ""Conditioner"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Elevator"", ""Air conditioning""]",242.0,4.78,4.78,4.78,4.78,4.89,5.0,4.56,"['Oven', 'TV with standard cable', 'Body soap', 'Bed linens', 'Clothing storage', 'Shampoo', 'Hot water', 'Hangers', 'Wine glasses', 'Refrigerator', 'Kitchen', 'Long term stays allowed', 'Iron', 'Conditioner', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Elevator', 'Air conditioning']"
1281176860234069149,estúdio  vista Cristo leblon,367845027,False,Leblon,Entire rental unit,"[""Clothing storage: closet"", ""Mini fridge"", ""Dedicated workspace"", ""Smart lock"", ""Eletrolux  refrigerator"", ""Shared hot tub"", ""TV"", ""Ethernet connection"", ""Barbecue utensils"", ""Body soap"", ""Bed linens"", ""Gym"", ""Shower gel"", ""Washer"", ""Outdoor dining area"", ""Laundromat nearby"", ""Beach essentials"", ""Coffee"", ""Hot water"", ""Hair dryer"", ""Other induction stove"", ""Eletrolux  double oven"", ""Coffee maker: drip coffee maker, Nespresso"", ""Patio or balcony"", ""Dryer"", ""Hangers"", ""First aid kit"", ""Wine glasses"", ""Room-darkening shades"", ""Baking sheet"", ""L'ocittane Brasil  conditioner"", ""Outdoor kitchen with sink, oven"", ""Loccitane  shampoo"", ""Essentials"", ""Fire extinguisher"", ""Kitchen"", ""Hot water kettle"", ""Long term stays allowed"", ""Iron"", ""Smoke alarm"", ""Pool"", ""Free parking garage on premises"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Toaster"", ""Microwave"", ""Sun loungers"", ""Exercise equipment"", ""Safe"", ""Cleaning products"", ""Outdoor furniture"", ""Elevator"", ""BBQ grill"", ""Beach access \u2013 Beachfront"", ""Self check-in"", ""Air conditioning""]",770.0,5.0,4.33,4.67,5.0,5.0,5.0,4.67,"['Clothing storage: closet', 'Mini fridge', 'Dedicated workspace', 'Smart lock', 'Eletrolux  refrigerator', 'Shared hot tub', 'TV', 'Ethernet connection', 'Barbecue utensils', 'Body soap', 'Bed linens', 'Gym', 'Shower gel', 'Washer', 'Outdoor dining area', 'Laundromat nearby', 'Beach essentials', 'Coffee', 'Hot water', 'Hair dryer', 'Other induction stove', 'Eletrolux  double oven', 'Coffee maker: drip coffee maker, Nespresso', 'Patio or balcony', 'Dryer', 'Hangers', 'First aid kit', 'Wine glasses', 'Room-darkening shades', 'Baking sheet', ""L'ocittane Brasil  conditioner"", 'Outdoor kitchen with sink, oven', 'Loccitane  shampoo', 'Essentials', 'Fire extinguisher', 'Kitchen', 'Hot water kettle', 'Long term stays allowed', 'Iron', 'Smoke alarm', 'Pool', 'Free parking garage on premises', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Toaster', 'Microwave', 'Sun loungers', 'Exercise equipment', 'Safe', 'Cleaning products', 'Outdoor furniture', 'Elevator', 'BBQ grill', 'Beach access – Beachfront', 'Self check-in', 'Air conditioning']"
1283442370791095818,Studio Charmoso,544325897,False,Leblon,Entire rental unit,"[""Dedicated workspace"", ""Lockbox"", ""TV"", ""Lake access"", ""Fire extinguisher"", ""Kitchen"", ""Paid parking on premises"", ""Beach access \u2013 Beachfront"", ""Self check-in"", ""Air conditioning"", ""Wifi""]",320.0,3.33,3.0,2.67,4.67,3.33,5.0,3.0,"['Dedicated workspace', 'Lockbox', 'TV', 'Lake access', 'Fire extinguisher', 'Kitchen', 'Paid parking on premises', 'Beach access – Beachfront', 'Self check-in', 'Air conditioning', 'Wifi']"
1281841454986015096,Studio Leblon RJ,200339901,False,Leblon,Entire rental unit,"[""Mini fridge"", ""Dedicated workspace"", ""Smart lock"", ""Private patio or balcony"", ""Ethernet connection"", ""Barbecue utensils"", ""Body soap"", ""Bed linens"", ""Clothing storage"", ""Shampoo"", ""Shower gel"", ""Gym"", ""Alexa  Bluetooth sound system"", ""Heating"", ""Outdoor dining area"", ""Laundromat nearby"", ""Beach essentials"", ""Coffee"", ""Hot water"", ""Hair dryer"", ""Hangers"", ""First aid kit"", ""Coffee maker"", ""Wine glasses"", ""Room-darkening shades"", ""Hot tub - available all year"", ""Baking sheet"", ""AC - split type ductless system"", ""Shared outdoor kitchen"", ""Electrolux induction stove"", ""Freezer"", ""Fire extinguisher"", ""Dryer \u2013 In building"", ""Kitchen"", ""Hot water kettle"", ""Long term stays allowed"", ""Iron"", ""Shared beach access"", ""Conditioner"", ""75 inch HDTV with Amazon Prime Video, Apple TV, Netflix"", ""Pool"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Eletrolux  stainless steel double oven"", ""Toaster"", ""Eletrolux refrigerator"", ""Microwave"", ""Sun loungers"", ""BBQ grill: electric"", ""Safe"", ""Crib"", ""Cleaning products"", ""Free parking on premises"", ""Outdoor furniture"", ""Elevator"", ""Washer \u2013\u00a0In building"", ""Self check-in""]",625.0,5.0,5.0,4.71,5.0,5.0,5.0,4.86,"['Mini fridge', 'Dedicated workspace', 'Smart lock', 'Private patio or balcony', 'Ethernet connection', 'Barbecue utensils', 'Body soap', 'Bed linens', 'Clothing storage', 'Shampoo', 'Shower gel', 'Gym', 'Alexa  Bluetooth sound system', 'Heating', 'Outdoor dining area', 'Laundromat nearby', 'Beach essentials', 'Coffee', 'Hot water', 'Hair dryer', 'Hangers', 'First aid kit', 'Coffee maker', 'Wine glasses', 'Room-darkening shades', 'Hot tub - available all year', 'Baking sheet', 'AC - split type ductless system', 'Shared outdoor kitchen', 'Electrolux induction stove', 'Freezer', 'Fire extinguisher', 'Dryer – In building', 'Kitchen', 'Hot water kettle', 'Long term stays allowed', 'Iron', 'Shared beach access', 'Conditioner', '75 inch HDTV with Amazon Prime Video, Apple TV, Netflix', 'Pool', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Eletrolux  stainless steel double oven', 'Toaster', 'Eletrolux refrigerator', 'Microwave', 'Sun loungers', 'BBQ grill: electric', 'Safe', 'Crib', 'Cleaning products', 'Free parking on premises', 'Outdoor furniture', 'Elevator', 'Washer –\xa0In building', 'Self check-in']"
1283515173333887284,Cantinho do Leblon | 650m from the beach,319689606,True,Leblon,Entire rental unit,"[""Smart lock"", ""TV"", ""Body soap"", ""Bed linens"", ""Shampoo"", ""Other gas stove"", ""Laundromat nearby"", ""Coffee"", ""Hot water"", ""Hair dryer"", ""Coffee maker: drip coffee maker, Nespresso"", ""Wine glasses"", ""Room-darkening shades"", ""Refrigerator"", ""Exterior security cameras on property"", ""Kitchen"", ""Hot water kettle"", ""Iron"", ""Shared beach access"", ""Conditioner"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Microwave"", ""Cleaning products"", ""Extra pillows and blankets"", ""Self check-in""]",300.0,5.0,5.0,4.94,5.0,5.0,5.0,4.94,"['Smart lock', 'TV', 'Body soap', 'Bed linens', 'Shampoo', 'Other gas stove', 'Laundromat nearby', 'Coffee', 'Hot water', 'Hair dryer', 'Coffee maker: drip coffee maker, Nespresso', 'Wine glasses', 'Room-darkening shades', 'Refrigerator', 'Exterior security cameras on property', 'Kitchen', 'Hot water kettle', 'Iron', 'Shared beach access', 'Conditioner', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Microwave', 'Cleaning products', 'Extra pillows and blankets', 'Self check-in']"
1283606805745962073,Leblon com charme e lazer,44509379,False,Leblon,Entire rental unit,"[""TV"", ""Exercise equipment"", ""Fire extinguisher"", ""Kitchen"", ""Outdoor shower"", ""Beach access \u2013 Beachfront"", ""Free parking on premises"", ""BBQ grill"", ""Washer"", ""Pool"", ""Air conditioning"", ""Wifi""]",360.0,5.0,4.89,4.67,4.89,4.78,4.89,4.78,"['TV', 'Exercise equipment', 'Fire extinguisher', 'Kitchen', 'Outdoor shower', 'Beach access – Beachfront', 'Free parking on premises', 'BBQ grill', 'Washer', 'Pool', 'Air conditioning', 'Wifi']"
1283932342783017080,Apartamento no coração do Leblon,580113797,False,Leblon,Entire rental unit,"[""Piano"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Keypad"", ""Self check-in"", ""TV"", ""Kitchen"", ""Paid parking on premises"", ""Washer"", ""Pool"", ""Wifi""]",502.0,4.67,4.5,4.67,4.83,5.0,5.0,4.67,"['Piano', 'Exterior security cameras on property', 'Dedicated workspace', 'Keypad', 'Self check-in', 'TV', 'Kitchen', 'Paid parking on premises', 'Washer', 'Pool', 'Wifi']"
1283971844356587295,Estilo e Conforto no Leblon!,12316723,False,Leblon,Entire home,"[""Dedicated workspace"", ""Oven"", ""Body soap"", ""Bed linens"", ""Shampoo"", ""Shower gel"", ""Dining table"", ""Other gas stove"", ""Trash compactor"", ""Lockbox"", ""Coffee maker: Nespresso"", ""Laundromat nearby"", ""Hot water"", ""Hair dryer"", ""Hangers"", ""Wine glasses"", ""Room-darkening shades"", ""Baking sheet"", ""AC - split type ductless system"", ""Refrigerator"", ""HDTV with Netflix"", ""Exterior security cameras on property"", ""Freezer"", ""Essentials"", ""Ceiling fan"", ""Fire extinguisher"", ""Kitchen"", ""Long term stays allowed"", ""Iron"", ""Drying rack for clothing"", ""Shared beach access"", ""Conditioner"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Housekeeping available Monday to Friday - available at extra cost"", ""Clothing storage: wardrobe"", ""Microwave"", ""Luggage dropoff allowed"", ""Self check-in""]",325.0,4.97,5.0,4.93,4.9,4.97,5.0,5.0,"['Dedicated workspace', 'Oven', 'Body soap', 'Bed linens', 'Shampoo', 'Shower gel', 'Dining table', 'Other gas stove', 'Trash compactor', 'Lockbox', 'Coffee maker: Nespresso', 'Laundromat nearby', 'Hot water', 'Hair dryer', 'Hangers', 'Wine glasses', 'Room-darkening shades', 'Baking sheet', 'AC - split type ductless system', 'Refrigerator', 'HDTV with Netflix', 'Exterior security cameras on property', 'Freezer', 'Essentials', 'Ceiling fan', 'Fire extinguisher', 'Kitchen', 'Long term stays allowed', 'Iron', 'Drying rack for clothing', 'Shared beach access', 'Conditioner', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Housekeeping available Monday to Friday - available at extra cost', 'Clothing storage: wardrobe', 'Microwave', 'Luggage dropoff allowed', 'Self check-in']"
1284098611092840247,Saint Germain do Leblon,58769289,True,Leblon,Entire rental unit,"[""Microwave"", ""Extra pillows and blankets"", ""TV"", ""Hot water"", ""Kitchen"", ""Stove"", ""AC - split type ductless system"", ""Bed linens"", ""Beach access \u2013 Beachfront"", ""Toaster"", ""Gym"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Iron"", ""Refrigerator"", ""Free washer"", ""Ceiling fan"", ""Oven"", ""Laundromat nearby"", ""Hair dryer"", ""Dining table"", ""Baking sheet"", ""Hangers"", ""Cooking basics"", ""Hot water kettle"", ""Drying rack for clothing""]",617.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"['Microwave', 'Extra pillows and blankets', 'TV', 'Hot water', 'Kitchen', 'Stove', 'AC - split type ductless system', 'Bed linens', 'Beach access – Beachfront', 'Toaster', 'Gym', 'Body soap', 'Coffee maker', 'Dishes and silverware', 'Iron', 'Refrigerator', 'Free washer', 'Ceiling fan', 'Oven', 'Laundromat nearby', 'Hair dryer', 'Dining table', 'Baking sheet', 'Hangers', 'Cooking basics', 'Hot water kettle', 'Drying rack for clothing']"
1284236374117001408,"Apt. no Leblon, 100m da praia",518617517,True,Leblon,Entire rental unit,"[""TV"", ""Private gym in building"", ""Room-darkening shades"", ""Dedicated workspace"", ""EV charger"", ""Air conditioning"", ""Wine glasses"", ""Shared sauna"", ""Iron"", ""Luggage dropoff allowed"", ""Wifi"", ""Hot water kettle"", ""Blender"", ""Exterior security cameras on property"", ""Bed linens"", ""Pool"", ""Cooking basics"", ""Clothing storage: closet and wardrobe"", ""Hot water"", ""Kitchen"", ""Beach access \u2013 Beachfront"", ""Microwave"", ""Extra pillows and blankets"", ""Dining table"", ""Housekeeping available Monday to Saturday"", ""Hair dryer"", ""Free parking on premises"", ""Drying rack for clothing"", ""Laundromat nearby"", ""Cleaning products"", ""Hangers"", ""Private patio or balcony"", ""Elevator"", ""Coffee maker: Nespresso"", ""Dishes and silverware"", ""Other induction stove""]",589.0,4.94,5.0,4.88,5.0,4.94,5.0,4.76,"['TV', 'Private gym in building', 'Room-darkening shades', 'Dedicated workspace', 'EV charger', 'Air conditioning', 'Wine glasses', 'Shared sauna', 'Iron', 'Luggage dropoff allowed', 'Wifi', 'Hot water kettle', 'Blender', 'Exterior security cameras on property', 'Bed linens', 'Pool', 'Cooking basics', 'Clothing storage: closet and wardrobe', 'Hot water', 'Kitchen', 'Beach access – Beachfront', 'Microwave', 'Extra pillows and blankets', 'Dining table', 'Housekeeping available Monday to Saturday', 'Hair dryer', 'Free parking on premises', 'Drying rack for clothing', 'Laundromat nearby', 'Cleaning products', 'Hangers', 'Private patio or balcony', 'Elevator', 'Coffee maker: Nespresso', 'Dishes and silverware', 'Other induction stove']"
1284245892679037866,"Luxury Flat: Balcony, Sunset, Beach View, Pool&Gym",136462716,True,Leblon,Entire serviced apartment,"[""Dedicated workspace"", ""TV"", ""Building staff"", ""Body soap"", ""Bed linens"", ""Clothing storage"", ""Dining table"", ""Free parking garage on premises \u2013 1 space"", ""Washer"", ""Shared backyard"", ""Outdoor dining area"", ""Shared gym in building"", ""Coffee maker: Nespresso"", ""Laundromat nearby"", ""Hot water"", ""Hair dryer"", ""Hangers"", ""First aid kit"", ""Wine glasses"", ""Housekeeping available from 9:00\u202fAM to 4:00\u202fPM, Monday to Saturday"", ""Room-darkening shades"", ""Blender"", ""Shared sauna"", ""Freezer"", ""Fire extinguisher"", ""Kitchen"", ""Hot water kettle"", ""Long term stays allowed"", ""Iron"", ""Window AC unit"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Single oven"", ""Shared outdoor pool - available all year, open specific hours"", ""Drying rack for clothing"", ""Stove"", ""Crib - available upon request"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Cooking basics"", ""Fast wifi \u2013 88 Mbps"", ""Toaster"", ""Microwave"", ""Sun loungers"", ""Portable fans"", ""Hammock"", ""Shared patio or balcony"", ""Cleaning products"", ""Extra pillows and blankets"", ""Outdoor furniture"", ""Elevator"", ""Luggage dropoff allowed"", ""Self check-in""]",581.0,4.67,4.67,4.83,4.78,4.67,4.94,4.67,"['Dedicated workspace', 'TV', 'Building staff', 'Body soap', 'Bed linens', 'Clothing storage', 'Dining table', 'Free parking garage on premises – 1 space', 'Washer', 'Shared backyard', 'Outdoor dining area', 'Shared gym in building', 'Coffee maker: Nespresso', 'Laundromat nearby', 'Hot water', 'Hair dryer', 'Hangers', 'First aid kit', 'Wine glasses', 'Housekeeping available from 9:00\u202fAM to 4:00\u202fPM, Monday to Saturday', 'Room-darkening shades', 'Blender', 'Shared sauna', 'Freezer', 'Fire extinguisher', 'Kitchen', 'Hot water kettle', 'Long term stays allowed', 'Iron', 'Window AC unit', 'Carbon monoxide alarm', 'Smoke alarm', 'Single oven', 'Shared outdoor pool - available all year, open specific hours', 'Drying rack for clothing', 'Stove', 'Crib - available upon request', 'Free dryer – In unit', 'Dishes and silverware', 'Cooking basics', 'Fast wifi – 88 Mbps', 'Toaster', 'Microwave', 'Sun loungers', 'Portable fans', 'Hammock', 'Shared patio or balcony', 'Cleaning products', 'Extra pillows and blankets', 'Outdoor furniture', 'Elevator', 'Luggage dropoff allowed', 'Self check-in']"
